observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,transition_self,transition_rules,transition_nodev,transition_nodev_rules,ITI,duration_tones,ISI,trial_n,run,run_n
932.1600,954.3686,1055.1245,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,84,,1
949.2000,964.7753,1055.1245,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,84,,1
966.7200,964.0085,1055.1245,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,84,,1
961.4300,961.6773,1055.1245,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,84,,1
944.3900,954.1595,1055.1245,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,84,,1
1036.3800,957.5005,1055.1245,1000,1050,40,5,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,84,,1
947.2100,962.3208,1055.1245,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,84,,1
949.5900,959.0314,1055.1245,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,84,,1
978.6500,981.9386,1046.0869,1000,1050,40,5,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,85,,1
970.1800,983.0913,1046.0869,1000,1050,40,5,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,85,,1
975.3300,977.3662,1046.0869,1000,1050,40,5,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,85,,1
940.9900,961.6548,1046.0869,1000,1050,40,5,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,85,,1
1035.1500,949.5379,1046.0869,1000,1050,40,5,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,85,,1
945.2700,949.8723,1046.0869,1000,1050,40,5,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,85,,1
930.6800,942.4536,1046.0869,1000,1050,40,5,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,85,,1
955.9500,932.2893,1046.0869,1000,1050,40,5,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,85,,1
939.9200,934.7039,1038.5874,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,86,,1
922.0600,929.0465,1038.5874,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,86,,1
909.9700,921.6872,1038.5874,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,86,,1
928.9500,924.6419,1038.5874,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,86,,1
937.1400,932.9419,1038.5874,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,86,,1
964.5600,944.6342,1038.5874,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,86,,1
1031.2500,939.3360,1038.5874,1000,1050,40,5,1,6,1,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,86,,1
923.7400,931.7465,1038.5874,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,86,,1
926.7500,922.7007,1037.4970,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,87,,1
915.7300,909.7161,1037.4970,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,87,,1
893.9500,901.4237,1037.4970,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,87,,1
887.9500,897.8042,1037.4970,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,87,,1
915.6800,902.2351,1037.4970,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,87,,1
884.5200,896.6386,1037.4970,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,87,,1
1057.4800,895.0591,1037.4970,1000,1050,40,5,1,6,1,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,87,,1
875.4900,885.8075,1037.4970,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,87,,1
875.9100,870.3594,1042.8802,1000,1050,40,5,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,88,,1
858.8300,848.3322,1042.8802,1000,1050,40,5,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,88,,1
851.6100,850.4835,1042.8802,1000,1050,40,5,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,88,,1
884.4300,870.5929,1042.8802,1000,1050,40,5,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,88,,1
1040.9000,870.1135,1042.8802,1000,1050,40,5,1,4,1,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,88,,1
849.5300,870.6206,1042.8802,1000,1050,40,5,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,88,,1
869.5800,861.2830,1042.8802,1000,1050,40,5,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,88,,1
866.6600,873.0815,1042.8802,1000,1050,40,5,1,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,88,,1
846.4400,854.0523,1048.6011,1000,1050,40,5,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,89,,1
861.0000,859.4478,1048.6011,1000,1050,40,5,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,89,,1
868.7100,873.1056,1048.6011,1000,1050,40,5,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,89,,1
902.2600,897.1057,1048.6011,1000,1050,40,5,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,89,,1
902.5700,895.8070,1048.6011,1000,1050,40,5,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,89,,1
909.6200,901.0691,1048.6011,1000,1050,40,5,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,89,,1
866.9500,883.4012,1048.6011,1000,1050,40,5,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,89,,1
892.7400,889.3913,1048.6011,1000,1050,40,5,2,0,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,89,,1
902.7000,898.0347,1044.1461,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,90,,1
910.0000,903.6932,1044.1461,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,90,,1
914.0600,913.0440,1044.1461,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,90,,1
913.8800,922.1900,1044.1461,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,90,,1
1057.6600,920.5087,1044.1461,1000,1050,40,5,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,90,,1
893.6900,901.0399,1044.1461,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,90,,1
916.6400,910.3452,1044.1461,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,90,,1
927.2400,912.3549,1044.1461,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,90,,1
906.9100,904.4108,1039.4867,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,91,,1
912.2800,904.1270,1039.4867,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,91,,1
938.5900,933.9207,1039.4867,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,91,,1
944.5000,939.4969,1039.4867,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,91,,1
1038.6400,954.7910,1039.4867,1000,1050,40,5,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,91,,1
941.1600,951.2239,1039.4867,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,91,,1
919.6600,932.9999,1039.4867,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,91,,1
920.6700,925.6381,1039.4867,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,91,,1
924.7000,945.4600,1041.1285,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,92,,1
936.7500,939.4509,1041.1285,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,92,,1
948.0800,945.2865,1041.1285,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,92,,1
965.8000,959.2021,1041.1285,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,92,,1
1055.1600,965.6421,1041.1285,1000,1050,40,5,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,92,,1
975.9700,977.0649,1041.1285,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,92,,1
976.4300,976.2628,1041.1285,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,92,,1
958.9300,967.2964,1041.1285,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,92,,1
951.6300,956.9495,1034.1188,1000,1050,40,5,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,93,,1
957.1600,958.6203,1034.1188,1000,1050,40,5,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,93,,1
1042.4800,950.7024,1034.1188,1000,1050,40,5,0,2,1,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,93,,1
965.1800,958.1604,1034.1188,1000,1050,40,5,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,93,,1
936.1200,954.7650,1034.1188,1000,1050,40,5,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,93,,1
953.0400,953.1728,1034.1188,1000,1050,40,5,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,93,,1
955.5500,965.7904,1034.1188,1000,1050,40,5,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,93,,1
932.7900,957.2618,1034.1188,1000,1050,40,5,0,2,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,93,,1
949.9400,950.8654,1037.3188,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,94,,1
924.8900,931.9795,1037.3188,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,94,,1
942.6500,948.4127,1037.3188,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,94,,1
1035.5900,957.9432,1037.3188,1000,1050,40,5,0,3,1,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,94,,1
948.7600,955.0584,1037.3188,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,94,,1
941.9000,936.6972,1037.3188,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,94,,1
962.2500,954.3348,1037.3188,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,94,,1
944.0000,952.1608,1037.3188,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,4.0000,0.1000,0.6500,94,,1
961.6000,962.5412,1030.5157,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,95,,1
970.5600,971.4343,1030.5157,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,95,,1
955.1700,952.4062,1030.5157,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,95,,1
1045.8700,961.1967,1030.5157,1000,1050,40,5,0,3,1,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,95,,1
977.3700,970.9287,1030.5157,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,95,,1
967.2800,977.6841,1030.5157,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,95,,1
1003.9700,985.0784,1030.5157,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,95,,1
969.6000,971.7722,1030.5157,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,6.5000,0.1000,0.6500,95,,1
976.3500,967.0803,1033.9339,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,96,,1
973.9800,971.6627,1033.9339,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,96,,1
980.5800,984.8364,1033.9339,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,96,,1
965.9300,977.2735,1033.9339,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,96,,1
1005.1900,994.0821,1033.9339,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,96,,1
1034.7500,990.9208,1033.9339,1000,1050,40,5,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,96,,1
983.0500,995.0703,1033.9339,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,96,,1
996.0700,993.8791,1033.9339,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,96,,1
995.9500,985.2401,1027.7299,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,97,,1
983.6800,986.7195,1027.7299,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,97,,1
991.8200,980.2932,1027.7299,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,97,,1
997.5500,980.1751,1027.7299,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,97,,1
969.5800,980.9159,1027.7299,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,97,,1
997.5100,983.6721,1027.7299,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,97,,1
1016.2100,977.7057,1027.7299,1000,1050,40,5,1,6,1,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,97,,1
988.8900,990.2403,1027.7299,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,97,,1
989.0700,1004.0695,1025.4535,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,98,,1
972.5800,1006.9729,1025.4535,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,98,,1
997.9000,1005.7204,1025.4535,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,98,,1
1005.9700,1009.7459,1025.4535,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,98,,1
1031.0700,1019.2871,1025.4535,1000,1050,40,5,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,98,,1
990.1800,1012.9980,1025.4535,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,98,,1
1023.7800,1020.0891,1025.4535,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,98,,1
1046.3300,1038.8743,1025.4535,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.5000,0.1000,0.6500,98,,1
1019.7100,1035.5833,1031.4692,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,99,,1
1028.2600,1045.2711,1031.4692,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,99,,1
1032.4900,1047.8992,1031.4692,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,99,,1
1014.4600,1028.0474,1031.4692,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,99,,1
1033.4000,1037.6106,1031.4692,1000,1050,40,5,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,99,,1
1026.0600,1037.8912,1031.4692,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,99,,1
1044.3200,1035.7661,1031.4692,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,99,,1
1039.0500,1037.3691,1031.4692,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,7.0000,0.1000,0.6500,99,,1
1049.3000,1044.6879,1050.1639,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,100,,1
1057.2200,1050.0577,1050.1639,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,100,,1
1071.4600,1070.8487,1050.1639,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,100,,1
1049.3100,1080.0848,1050.1639,1000,1050,40,5,0,3,1,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,100,,1
1072.2000,1076.6646,1050.1639,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,100,,1
1089.7200,1088.0264,1050.1639,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,100,,1
1103.8100,1096.7619,1050.1639,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,100,,1
1098.8700,1098.6587,1050.1639,1000,1050,40,5,0,3,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,100,,1
1099.7300,1104.3762,1048.3911,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,101,,1
1090.0800,1089.6478,1048.3911,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,101,,1
1090.6100,1077.6086,1048.3911,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,101,,1
1068.6700,1074.0627,1048.3911,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,101,,1
1053.3000,1058.6140,1048.3911,1000,1050,40,5,0,4,1,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,101,,1
1044.5800,1057.4403,1048.3911,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,101,,1
1045.8800,1045.3291,1048.3911,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,101,,1
1041.2800,1040.2000,1048.3911,1000,1050,40,5,0,4,0,10,10,0.8000,0.1000,0.1000,0.5000,3.0000,0.1000,0.6500,101,,1
1044.9900,1055.6647,1052.4252,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,102,,1
1052.5900,1054.4872,1052.4252,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,102,,1
1046.6800,1043.6353,1052.4252,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,102,,1
1057.3600,1045.0623,1052.4252,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,102,,1
1024.4100,1033.0880,1052.4252,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,102,,1
1051.5500,1031.4002,1052.4252,1000,1050,40,5,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,102,,1
1031.2100,1028.3000,1052.4252,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,102,,1
1037.9500,1040.8040,1052.4252,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.5000,0.1000,0.6500,102,,1
1020.8600,1033.6464,1065.7031,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,103,,1
1025.7400,1028.3050,1065.7031,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,103,,1
1026.5300,1038.1242,1065.7031,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,103,,1
1047.8400,1046.5259,1065.7031,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,103,,1
1049.3400,1050.7490,1065.7031,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,103,,1
1037.5300,1038.8624,1065.7031,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,103,,1
1071.4700,1038.2808,1065.7031,1000,1050,40,5,1,6,1,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,103,,1
1017.9200,1023.8278,1065.7031,1000,1050,40,5,1,6,0,10,10,0.8000,0.1000,0.1000,0.5000,6.0000,0.1000,0.6500,103,,1
1018.5400,1007.3173,1054.6903,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,104,,1
1013.3700,1002.5851,1054.6903,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,104,,1
1012.9800,1008.8131,1054.6903,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,104,,1
993.0000,1003.6355,1054.6903,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,104,,1
993.3200,975.9646,1054.6903,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,104,,1
1069.1000,973.4518,1054.6903,1000,1050,40,5,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,104,,1
952.5400,968.2794,1054.6903,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,104,,1
961.2200,969.7536,1054.6903,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,7.5000,0.1000,0.6500,104,,1
964.2600,972.3556,1057.0917,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,105,,1
958.0300,965.0685,1057.0917,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,105,,1
973.0500,971.7616,1057.0917,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,105,,1
974.7900,975.8726,1057.0917,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,105,,1
987.5300,992.8004,1057.0917,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,105,,1
1055.8200,968.8884,1057.0917,1000,1050,40,5,1,5,1,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,105,,1
952.5000,947.8820,1057.0917,1000,1050,40,5,1,5,0,10,10,0.8000,0.1000,0.1000,0.5000,5.0000,0.1000,0.6500,105,,1
