observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,noise_v,noise_w_std_t_minus_one,noise_w_dev_t_minus_one,ITI,duration_tones,ISI,trial_n,run,run_n
654.6627,674.4745,750.9998,700,750,16,2,0,3,0,10,10,-19.8118,1.8321,-2.6068,5.0000,0.1000,0.6500,25,,0
676.6492,692.9318,750.9998,700,750,16,2,0,3,0,10,10,-16.2826,16.8620,-2.6068,5.0000,0.1000,0.6500,25,,0
682.0496,697.2917,750.9998,700,750,16,2,0,3,0,10,10,-15.2421,3.9182,-2.6068,5.0000,0.1000,0.6500,25,,0
733.3720,688.9473,750.9998,700,750,16,2,0,3,1,10,10,-17.6278,-8.5136,-2.6068,5.0000,0.1000,0.6500,25,,0
680.0116,686.9428,750.9998,700,750,16,2,0,3,0,10,10,-6.9313,-2.6953,-2.6068,5.0000,0.1000,0.6500,25,,0
727.2508,704.9133,750.9998,700,750,16,2,0,3,0,10,10,22.3375,17.1544,-2.6068,5.0000,0.1000,0.6500,25,,0
717.4568,708.8102,750.9998,700,750,16,2,0,3,0,10,10,8.6466,4.2040,-2.6068,5.0000,0.1000,0.6500,25,,0
731.8224,712.9391,750.9998,700,750,16,2,0,3,0,10,10,18.8833,4.6795,-2.6068,5.0000,0.1000,0.6500,25,,0
723.4442,712.1696,758.2653,700,750,16,2,0,3,0,10,10,11.2746,0.0392,7.7654,6.0000,0.1000,0.6500,26,,0
670.8168,690.3142,758.2653,700,750,16,2,0,3,0,10,10,-19.4974,-21.0948,7.7654,6.0000,0.1000,0.6500,26,,0
704.5170,700.6011,758.2653,700,750,16,2,0,3,0,10,10,3.9159,9.6816,7.7654,6.0000,0.1000,0.6500,26,,0
754.3462,699.0708,758.2653,700,750,16,2,0,3,1,10,10,-3.9190,-1.4927,7.7654,6.0000,0.1000,0.6500,26,,0
698.0227,701.2140,758.2653,700,750,16,2,0,3,0,10,10,-3.1913,2.0851,7.7654,6.0000,0.1000,0.6500,26,,0
683.7154,697.8458,758.2653,700,750,16,2,0,3,0,10,10,-14.1304,-3.2923,7.7654,6.0000,0.1000,0.6500,26,,0
691.6215,685.9053,758.2653,700,750,16,2,0,3,0,10,10,5.7162,-12.0751,7.7654,6.0000,0.1000,0.6500,26,,0
672.4188,672.8208,758.2653,700,750,16,2,0,3,0,10,10,-0.4020,-13.9655,7.7654,6.0000,0.1000,0.6500,26,,0
660.8259,677.5586,761.0505,700,750,16,2,0,2,0,10,10,-16.7327,3.0392,6.9179,5.5000,0.1000,0.6500,27,,0
683.9337,686.6976,761.0505,700,750,16,2,0,2,0,10,10,-2.7639,7.7364,6.9179,5.5000,0.1000,0.6500,27,,0
755.1410,676.9500,761.0505,700,750,16,2,0,2,1,10,10,-5.9095,-10.5790,6.9179,5.5000,0.1000,0.6500,27,,0
678.3954,672.6174,761.0505,700,750,16,2,0,2,0,10,10,5.7780,-5.7732,6.9179,5.5000,0.1000,0.6500,27,,0
653.8588,676.0617,761.0505,700,750,16,2,0,2,0,10,10,-22.2029,1.7329,6.9179,5.5000,0.1000,0.6500,27,,0
662.7048,678.4531,761.0505,700,750,16,2,0,2,0,10,10,-15.7484,0.8953,6.9179,5.5000,0.1000,0.6500,27,,0
682.7134,677.6935,761.0505,700,750,16,2,0,2,0,10,10,5.0199,-2.1063,6.9179,5.5000,0.1000,0.6500,27,,0
667.2895,671.6050,761.0505,700,750,16,2,0,2,0,10,10,-4.3155,-7.4827,6.9179,5.5000,0.1000,0.6500,27,,0
661.5149,681.6378,742.6035,700,750,16,2,0,2,0,10,10,-20.1229,8.2582,-12.9218,7.5000,0.1000,0.6500,28,,0
684.5988,685.0516,742.6035,700,750,16,2,0,2,0,10,10,-0.4527,2.2661,-12.9218,7.5000,0.1000,0.6500,28,,0
723.1014,677.0263,742.6035,700,750,16,2,0,2,1,10,10,-19.5020,-8.9595,-12.9218,7.5000,0.1000,0.6500,28,,0
693.2157,691.2985,742.6035,700,750,16,2,0,2,0,10,10,1.9172,12.8363,-12.9218,7.5000,0.1000,0.6500,28,,0
667.5152,678.8613,742.6035,700,750,16,2,0,2,0,10,10,-11.3461,-12.9810,-12.9218,7.5000,0.1000,0.6500,28,,0
695.0792,679.8660,742.6035,700,750,16,2,0,2,0,10,10,15.2132,-0.3165,-12.9218,7.5000,0.1000,0.6500,28,,0
651.9373,670.7652,742.6035,700,750,16,2,0,2,0,10,10,-18.8279,-10.3592,-12.9218,7.5000,0.1000,0.6500,28,,0
654.7399,654.2543,742.6035,700,750,16,2,0,2,0,10,10,0.4857,-18.3381,-12.9218,7.5000,0.1000,0.6500,28,,0
665.8894,667.6396,732.8710,700,750,16,2,2,0,0,10,10,-1.7502,10.5262,-13.4307,7.5000,0.1000,0.6500,29,,0
690.5132,671.5712,732.8710,700,750,16,2,2,0,0,10,10,18.9420,1.9090,-13.4307,7.5000,0.1000,0.6500,29,,0
656.1118,667.1589,732.8710,700,750,16,2,2,0,0,10,10,-11.0471,-6.1891,-13.4307,7.5000,0.1000,0.6500,29,,0
681.3958,674.5032,732.8710,700,750,16,2,2,0,0,10,10,6.8926,5.2917,-13.4307,7.5000,0.1000,0.6500,29,,0
666.8935,674.4661,732.8710,700,750,16,2,2,0,0,10,10,-7.5726,-1.6307,-13.4307,7.5000,0.1000,0.6500,29,,0
676.9280,673.6636,732.8710,700,750,16,2,2,0,0,10,10,3.2644,-2.3983,-13.4307,7.5000,0.1000,0.6500,29,,0
680.9787,689.1628,732.8710,700,750,16,2,2,0,0,10,10,-8.1841,13.8531,-13.4307,7.5000,0.1000,0.6500,29,,0
719.2095,705.9978,732.8710,700,750,16,2,2,0,0,10,10,13.2117,16.1577,-13.4307,7.5000,0.1000,0.6500,29,,0
716.5126,716.6387,739.6950,700,750,16,2,0,3,0,10,10,-0.1261,11.0158,-1.7405,4.0000,0.1000,0.6500,30,,0
718.3208,720.7639,739.6950,700,750,16,2,0,3,0,10,10,-2.4431,5.1651,-1.7405,4.0000,0.1000,0.6500,30,,0
718.1778,718.1925,739.6950,700,750,16,2,0,3,0,10,10,-0.0147,-1.2737,-1.7405,4.0000,0.1000,0.6500,30,,0
745.2228,711.4465,739.6950,700,750,16,2,0,3,1,10,10,5.5277,-5.6089,-1.7405,4.0000,0.1000,0.6500,30,,0
715.6902,713.1611,739.6950,700,750,16,2,0,3,0,10,10,2.5291,2.4299,-1.7405,4.0000,0.1000,0.6500,30,,0
715.5135,725.3116,739.6950,700,750,16,2,0,3,0,10,10,-9.7981,12.9731,-1.7405,4.0000,0.1000,0.6500,30,,0
732.8709,726.1119,739.6950,700,750,16,2,0,3,0,10,10,6.7591,2.3823,-1.7405,4.0000,0.1000,0.6500,30,,0
731.8357,736.7492,739.6950,700,750,16,2,0,3,0,10,10,-4.9135,12.2694,-1.7405,4.0000,0.1000,0.6500,30,,0
744.8707,748.6290,741.7669,700,750,16,2,2,0,0,10,10,-3.7583,14.1765,-3.0807,7.0000,0.1000,0.6500,31,,0
759.0018,759.5019,741.7669,700,750,16,2,2,0,0,10,10,-0.5001,13.9123,-3.0807,7.0000,0.1000,0.6500,31,,0
761.6174,755.7500,741.7669,700,750,16,2,2,0,0,10,10,5.8674,-0.0330,-3.0807,7.0000,0.1000,0.6500,31,,0
746.4714,739.1730,741.7669,700,750,16,2,2,0,0,10,10,7.2984,-13.0926,-3.0807,7.0000,0.1000,0.6500,31,,0
745.9456,747.8273,741.7669,700,750,16,2,2,0,0,10,10,-1.8817,11.1026,-3.0807,7.0000,0.1000,0.6500,31,,0
750.8104,744.1527,741.7669,700,750,16,2,2,0,0,10,10,6.6577,-0.6855,-3.0807,7.0000,0.1000,0.6500,31,,0
740.1455,743.0926,741.7669,700,750,16,2,2,0,0,10,10,-2.9471,1.6995,-3.0807,7.0000,0.1000,0.6500,31,,0
739.5369,733.4495,741.7669,700,750,16,2,2,0,0,10,10,6.0874,-6.9498,-3.0807,7.0000,0.1000,0.6500,31,,0
696.5713,706.2747,757.0433,700,750,16,2,1,4,0,10,10,-9.7034,-25.0843,11.1598,7.0000,0.1000,0.6500,32,,0
724.5907,719.0348,757.0433,700,750,16,2,1,4,0,10,10,5.5559,13.1523,11.1598,7.0000,0.1000,0.6500,32,,0
702.1925,692.2269,757.0433,700,750,16,2,1,4,0,10,10,9.9655,-25.6182,11.1598,7.0000,0.1000,0.6500,32,,0
686.8319,675.2131,757.0433,700,750,16,2,1,4,0,10,10,11.6188,-17.4997,11.1598,7.0000,0.1000,0.6500,32,,0
749.3567,681.3642,757.0433,700,750,16,2,1,4,1,10,10,-7.6866,4.6019,11.1598,7.0000,0.1000,0.6500,32,,0
662.2072,688.4068,757.0433,700,750,16,2,1,4,0,10,10,-26.1996,5.8779,11.1598,7.0000,0.1000,0.6500,32,,0
702.8306,698.2895,757.0433,700,750,16,2,1,4,0,10,10,4.5411,9.1581,11.1598,7.0000,0.1000,0.6500,32,,0
698.2233,706.8056,757.0433,700,750,16,2,1,4,0,10,10,-8.5823,8.4092,11.1598,7.0000,0.1000,0.6500,32,,0
710.9202,701.3469,748.9964,700,750,16,2,1,5,0,10,10,9.5733,-5.0334,-4.5253,6.0000,0.1000,0.6500,33,,0
701.2414,709.2431,748.9964,700,750,16,2,1,5,0,10,10,-8.0017,7.9804,-4.5253,6.0000,0.1000,0.6500,33,,0
707.2059,707.9955,748.9964,700,750,16,2,1,5,0,10,10,-0.7897,-0.6699,-4.5253,6.0000,0.1000,0.6500,33,,0
697.0932,707.2519,748.9964,700,750,16,2,1,5,0,10,10,-10.1587,-0.2439,-4.5253,6.0000,0.1000,0.6500,33,,0
703.5466,706.8545,748.9964,700,750,16,2,1,5,0,10,10,-3.3079,0.0559,-4.5253,6.0000,0.1000,0.6500,33,,0
748.5663,702.3679,748.9964,700,750,16,2,1,5,1,10,10,-0.4301,-4.0583,-4.5253,6.0000,0.1000,0.6500,33,,0
716.9417,720.7661,748.9964,700,750,16,2,1,5,0,10,10,-3.8244,18.5462,-4.5253,6.0000,0.1000,0.6500,33,,0
689.9720,707.3038,748.9964,700,750,16,2,1,5,0,10,10,-17.3318,-12.1644,-4.5253,6.0000,0.1000,0.6500,33,,0
712.7824,715.5197,742.8979,700,750,16,2,1,6,0,10,10,-2.7374,8.6724,-6.6003,7.0000,0.1000,0.6500,34,,0
727.4936,728.8090,742.8979,700,750,16,2,1,6,0,10,10,-1.3154,14.2593,-6.6003,7.0000,0.1000,0.6500,34,,0
718.1283,714.3807,742.8979,700,750,16,2,1,6,0,10,10,3.7476,-12.6278,-6.6003,7.0000,0.1000,0.6500,34,,0
706.2981,719.4138,742.8979,700,750,16,2,1,6,0,10,10,-13.1157,5.9319,-6.6003,7.0000,0.1000,0.6500,34,,0
721.7332,713.5093,742.8979,700,750,16,2,1,6,0,10,10,8.2239,-4.6911,-6.6003,7.0000,0.1000,0.6500,34,,0
690.6376,703.4872,742.8979,700,750,16,2,1,6,0,10,10,-12.8496,-9.1778,-6.6003,7.0000,0.1000,0.6500,34,,0
738.8325,699.3502,742.8979,700,750,16,2,1,6,1,10,10,-4.0654,-3.9191,-6.6003,7.0000,0.1000,0.6500,34,,0
703.5302,707.1054,742.8979,700,750,16,2,1,6,0,10,10,-3.5752,7.7146,-6.6003,7.0000,0.1000,0.6500,34,,0
703.5802,718.2371,747.7927,700,750,16,2,1,5,0,10,10,-14.6569,11.5758,1.3437,6.5000,0.1000,0.6500,35,,0
688.6794,704.5654,747.7927,700,750,16,2,1,5,0,10,10,-15.8860,-12.5319,1.3437,6.5000,0.1000,0.6500,35,,0
717.5056,699.4988,747.7927,700,750,16,2,1,5,0,10,10,18.0069,-4.7813,1.3437,6.5000,0.1000,0.6500,35,,0
695.4600,679.6400,747.7927,700,750,16,2,1,5,0,10,10,15.8200,-19.8901,1.3437,6.5000,0.1000,0.6500,35,,0
687.8140,682.3490,747.7927,700,750,16,2,1,5,0,10,10,5.4649,1.4366,1.3437,6.5000,0.1000,0.6500,35,,0
756.4961,679.7165,747.7927,700,750,16,2,1,5,1,10,10,8.7035,-3.7357,1.3437,6.5000,0.1000,0.6500,35,,0
668.2088,668.1248,747.7927,700,750,16,2,1,5,0,10,10,0.0840,-12.8594,1.3437,6.5000,0.1000,0.6500,35,,0
687.5031,683.0794,747.7927,700,750,16,2,1,5,0,10,10,4.4237,12.9623,1.3437,6.5000,0.1000,0.6500,35,,0
674.8018,681.1385,749.5106,700,750,16,2,1,4,0,10,10,-6.3367,-2.9984,0.6142,7.0000,0.1000,0.6500,36,,0
673.5364,678.5645,749.5106,700,750,16,2,1,4,0,10,10,-5.0281,-3.7528,0.6142,7.0000,0.1000,0.6500,36,,0
696.9465,682.8513,749.5106,700,750,16,2,1,4,0,10,10,14.0952,2.9470,0.6142,7.0000,0.1000,0.6500,36,,0
673.8522,677.9255,749.5106,700,750,16,2,1,4,0,10,10,-4.0733,-5.9976,0.6142,7.0000,0.1000,0.6500,36,,0
755.2715,666.5365,749.5106,700,750,16,2,1,4,1,10,10,5.7609,-12.7686,0.6142,7.0000,0.1000,0.6500,36,,0
677.8289,668.8318,749.5106,700,750,16,2,1,4,0,10,10,8.9971,0.2038,0.6142,7.0000,0.1000,0.6500,36,,0
710.0775,698.1698,749.5106,700,750,16,2,1,4,0,10,10,11.9077,27.3900,0.6142,7.0000,0.1000,0.6500,36,,0
695.3292,699.0051,749.5106,700,750,16,2,1,4,0,10,10,-3.6759,0.7209,0.6142,7.0000,0.1000,0.6500,36,,0
695.6619,696.4937,750.1109,700,750,16,2,2,0,0,10,10,-0.8318,-2.5735,0.3557,6.5000,0.1000,0.6500,37,,0
678.7087,697.5517,750.1109,700,750,16,2,2,0,0,10,10,-18.8430,0.8388,0.3557,6.5000,0.1000,0.6500,37,,0
698.5713,688.6847,750.1109,700,750,16,2,2,0,0,10,10,9.8866,-9.0200,0.3557,6.5000,0.1000,0.6500,37,,0
698.5259,699.7765,750.1109,700,750,16,2,2,0,0,10,10,-1.2506,10.3846,0.3557,6.5000,0.1000,0.6500,37,,0
702.6728,697.2232,750.1109,700,750,16,2,2,0,0,10,10,5.4495,-2.5673,0.3557,6.5000,0.1000,0.6500,37,,0
709.2318,700.6539,750.1109,700,750,16,2,2,0,0,10,10,8.5779,3.2571,0.3557,6.5000,0.1000,0.6500,37,,0
714.2999,700.0496,750.1109,700,750,16,2,2,0,0,10,10,14.2503,-0.5634,0.3557,6.5000,0.1000,0.6500,37,,0
686.8498,696.9825,750.1109,700,750,16,2,2,0,0,10,10,-10.1326,-3.0641,0.3557,6.5000,0.1000,0.6500,37,,0
680.8368,699.5702,738.4653,700,750,16,2,0,4,0,10,10,-18.7334,2.3992,-11.5902,6.0000,0.1000,0.6500,38,,0
679.4270,696.6387,738.4653,700,750,16,2,0,4,0,10,10,-17.2117,-2.9584,-11.5902,6.0000,0.1000,0.6500,38,,0
718.2487,706.1164,738.4653,700,750,16,2,0,4,0,10,10,12.1323,9.2677,-11.5902,6.0000,0.1000,0.6500,38,,0
695.2814,700.2369,738.4653,700,750,16,2,0,4,0,10,10,-4.9556,-5.4972,-11.5902,6.0000,0.1000,0.6500,38,,0
740.8008,713.5368,738.4653,700,750,16,2,0,4,1,10,10,2.3355,13.3147,-11.5902,6.0000,0.1000,0.6500,38,,0
721.7783,704.6177,738.4653,700,750,16,2,0,4,0,10,10,17.1606,-8.0731,-11.5902,6.0000,0.1000,0.6500,38,,0
712.0204,719.8641,738.4653,700,750,16,2,0,4,0,10,10,-7.8437,15.5350,-11.5902,6.0000,0.1000,0.6500,38,,0
721.1504,712.7263,738.4653,700,750,16,2,0,4,0,10,10,8.4241,-5.8963,-11.5902,6.0000,0.1000,0.6500,38,,0
680.9043,691.3192,733.4667,700,750,16,2,1,6,0,10,10,-10.4148,-20.6117,-10.7660,5.5000,0.1000,0.6500,39,,0
701.0748,691.2649,733.4667,700,750,16,2,1,6,0,10,10,9.8099,-0.5968,-10.7660,5.5000,0.1000,0.6500,39,,0
682.2500,676.0327,733.4667,700,750,16,2,1,6,0,10,10,6.2172,-15.7782,-10.7660,5.5000,0.1000,0.6500,39,,0
687.6646,680.4541,733.4667,700,750,16,2,1,6,0,10,10,7.2105,2.9234,-10.7660,5.5000,0.1000,0.6500,39,,0
662.1405,666.2754,733.4667,700,750,16,2,1,6,0,10,10,-4.1349,-15.4003,-10.7660,5.5000,0.1000,0.6500,39,,0
650.2719,656.0253,733.4667,700,750,16,2,1,6,0,10,10,-5.7534,-12.3579,-10.7660,5.5000,0.1000,0.6500,39,,0
753.5036,658.4491,733.4667,700,750,16,2,1,6,1,10,10,20.0369,-0.3246,-10.7660,5.5000,0.1000,0.6500,39,,0
630.3394,652.3841,733.4667,700,750,16,2,1,6,0,10,10,-22.0447,-8.6619,-10.7660,5.5000,0.1000,0.6500,39,,0
638.6210,655.0036,736.7081,700,750,16,2,1,4,0,10,10,-16.3826,-0.3565,-5.0252,6.0000,0.1000,0.6500,40,,0
679.9946,679.9999,736.7081,700,750,16,2,1,4,0,10,10,-0.0053,22.1840,-5.0252,6.0000,0.1000,0.6500,40,,0
688.9530,673.7448,736.7081,700,750,16,2,1,4,0,10,10,15.2082,-7.5051,-5.0252,6.0000,0.1000,0.6500,40,,0
677.5423,680.7875,736.7081,700,750,16,2,1,4,0,10,10,-3.2452,5.4017,-5.0252,6.0000,0.1000,0.6500,40,,0
734.4764,673.1897,736.7081,700,750,16,2,1,4,1,10,10,-2.2318,-8.7985,-5.0252,6.0000,0.1000,0.6500,40,,0
652.1593,663.4462,736.7081,700,750,16,2,1,4,0,10,10,-11.2869,-11.4191,-5.0252,6.0000,0.1000,0.6500,40,,0
661.5212,661.6816,736.7081,700,750,16,2,1,4,0,10,10,-0.1604,-4.0492,-5.0252,6.0000,0.1000,0.6500,40,,0
660.3757,666.4189,736.7081,700,750,16,2,1,4,0,10,10,-6.0432,2.3424,-5.0252,6.0000,0.1000,0.6500,40,,0
696.3243,686.5078,718.7678,700,750,16,2,1,5,0,10,10,9.8165,17.9901,-24.5863,3.5000,0.1000,0.6500,41,,0
671.1005,677.2140,718.7678,700,750,16,2,1,5,0,10,10,-6.1135,-10.1371,-24.5863,3.5000,0.1000,0.6500,41,,0
686.1554,690.5809,718.7678,700,750,16,2,1,5,0,10,10,-4.4255,11.9428,-24.5863,3.5000,0.1000,0.6500,41,,0
695.8170,691.0173,718.7678,700,750,16,2,1,5,0,10,10,4.7997,-0.1523,-24.5863,3.5000,0.1000,0.6500,41,,0
694.7033,690.6704,718.7678,700,750,16,2,1,5,0,10,10,4.0329,-0.9083,-24.5863,3.5000,0.1000,0.6500,41,,0
724.1454,691.2690,718.7678,700,750,16,2,1,5,1,10,10,5.3776,0.0155,-24.5863,3.5000,0.1000,0.6500,41,,0
674.4284,687.1902,718.7678,700,750,16,2,1,5,0,10,10,-12.7618,-4.6245,-24.5863,3.5000,0.1000,0.6500,41,,0
683.7549,683.3548,718.7678,700,750,16,2,1,5,0,10,10,0.4001,-4.6360,-24.5863,3.5000,0.1000,0.6500,41,,0
688.6076,683.8478,740.1122,700,750,16,2,1,6,0,10,10,4.7598,-0.5474,5.7283,7.0000,0.1000,0.6500,42,,0
673.6151,677.1724,740.1122,700,750,16,2,1,6,0,10,10,-3.5573,-7.6849,5.7283,7.0000,0.1000,0.6500,42,,0
681.7285,680.6175,740.1122,700,750,16,2,1,6,0,10,10,1.1110,2.0184,5.7283,7.0000,0.1000,0.6500,42,,0
666.8174,681.1061,740.1122,700,750,16,2,1,6,0,10,10,-14.2887,-0.7227,5.7283,7.0000,0.1000,0.6500,42,,0
656.6949,680.0821,740.1122,700,750,16,2,1,6,0,10,10,-23.3873,-2.2049,5.7283,7.0000,0.1000,0.6500,42,,0
678.1351,679.0114,740.1122,700,750,16,2,1,6,0,10,10,-0.8763,-2.3156,5.7283,7.0000,0.1000,0.6500,42,,0
735.6669,671.2839,740.1122,700,750,16,2,1,6,1,10,10,-4.4453,-9.0392,5.7283,7.0000,0.1000,0.6500,42,,0
676.8781,689.8209,740.1122,700,750,16,2,1,6,0,10,10,-12.9428,16.7422,5.7283,7.0000,0.1000,0.6500,42,,0
704.9331,696.3579,724.7761,700,750,16,2,1,6,0,10,10,8.5752,5.9007,-20.2800,5.5000,0.1000,0.6500,43,,0
684.3242,687.0996,724.7761,700,750,16,2,1,6,0,10,10,-2.7754,-9.4859,-20.2800,5.5000,0.1000,0.6500,43,,0
665.4607,674.0349,724.7761,700,750,16,2,1,6,0,10,10,-8.5742,-13.8710,-20.2800,5.5000,0.1000,0.6500,43,,0
657.2510,657.4991,724.7761,700,750,16,2,1,6,0,10,10,-0.2481,-18.1585,-20.2800,5.5000,0.1000,0.6500,43,,0
654.4550,656.3228,724.7761,700,750,16,2,1,6,0,10,10,-1.8678,-3.8327,-20.2800,5.5000,0.1000,0.6500,43,,0
658.8853,658.6651,724.7761,700,750,16,2,1,6,0,10,10,0.2202,-0.3875,-20.2800,5.5000,0.1000,0.6500,43,,0
737.4975,656.7768,724.7761,700,750,16,2,1,6,1,10,10,12.7214,-4.4718,-20.2800,5.5000,0.1000,0.6500,43,,0
649.1261,637.7310,724.7761,700,750,16,2,1,6,0,10,10,11.3951,-21.7473,-20.2800,5.5000,0.1000,0.6500,43,,0
632.9923,624.1981,740.6048,700,750,16,2,1,4,0,10,10,8.7942,-17.4247,3.2168,6.0000,0.1000,0.6500,44,,0
637.9383,632.7377,740.6048,700,750,16,2,1,4,0,10,10,5.2006,3.8020,3.2168,6.0000,0.1000,0.6500,44,,0
649.4611,639.8579,740.6048,700,750,16,2,1,4,0,10,10,9.6032,2.9163,3.2168,6.0000,0.1000,0.6500,44,,0
636.5347,641.3523,740.6048,700,750,16,2,1,4,0,10,10,-4.8175,-2.2645,3.2168,6.0000,0.1000,0.6500,44,,0
744.0604,653.5477,740.6048,700,750,16,2,1,4,1,10,10,3.4556,8.5300,3.2168,6.0000,0.1000,0.6500,44,,0
642.3932,653.5276,740.6048,700,750,16,2,1,4,0,10,10,-11.1344,-2.9233,3.2168,6.0000,0.1000,0.6500,44,,0
637.0878,638.4065,740.6048,700,750,16,2,1,4,0,10,10,-1.3186,-18.0257,3.2168,6.0000,0.1000,0.6500,44,,0
658.9068,649.8486,740.6048,700,750,16,2,1,4,0,10,10,9.0582,7.5926,3.2168,6.0000,0.1000,0.6500,44,,0
626.5543,646.4635,752.3338,700,750,16,2,1,5,0,10,10,-19.9091,-6.5196,7.0314,6.5000,0.1000,0.6500,45,,0
639.6079,655.0192,752.3338,700,750,16,2,1,5,0,10,10,-15.4113,5.2097,7.0314,6.5000,0.1000,0.6500,45,,0
677.5928,659.0648,752.3338,700,750,16,2,1,5,0,10,10,18.5281,1.2343,7.0314,6.5000,0.1000,0.6500,45,,0
657.4647,660.9914,752.3338,700,750,16,2,1,5,0,10,10,-3.5266,-0.6318,7.0314,6.5000,0.1000,0.6500,45,,0
686.4242,684.5268,752.3338,700,750,16,2,1,5,0,10,10,1.8974,21.0973,7.0314,6.5000,0.1000,0.6500,45,,0
760.2179,681.7973,752.3338,700,750,16,2,1,5,1,10,10,7.8841,-3.6966,7.0314,6.5000,0.1000,0.6500,45,,0
658.4481,670.4001,752.3338,700,750,16,2,1,5,0,10,10,-11.9520,-12.5349,7.0314,6.5000,0.1000,0.6500,45,,0
663.4823,665.8002,752.3338,700,750,16,2,1,5,0,10,10,-2.3179,-6.4499,7.0314,6.5000,0.1000,0.6500,45,,0
660.8286,664.8030,754.8715,700,750,16,2,1,4,0,10,10,-3.9743,-3.1347,3.7046,5.0000,0.1000,0.6500,46,,0
664.5705,664.7327,754.8715,700,750,16,2,1,4,0,10,10,-0.1622,-2.2701,3.7046,5.0000,0.1000,0.6500,46,,0
647.8805,644.3304,754.8715,700,750,16,2,1,4,0,10,10,3.5501,-22.6065,3.7046,5.0000,0.1000,0.6500,46,,0
647.8440,641.3372,754.8715,700,750,16,2,1,4,0,10,10,6.5068,-6.4726,3.7046,5.0000,0.1000,0.6500,46,,0
760.8735,645.7494,754.8715,700,750,16,2,1,4,1,10,10,6.0021,0.7457,3.7046,5.0000,0.1000,0.6500,46,,0
612.6267,639.7935,754.8715,700,750,16,2,1,4,0,10,10,-27.1668,-9.3465,3.7046,5.0000,0.1000,0.6500,46,,0
639.7487,639.8253,754.8715,700,750,16,2,1,4,0,10,10,-0.0766,-3.7311,3.7046,5.0000,0.1000,0.6500,46,,0
662.3500,642.4011,754.8715,700,750,16,2,1,4,0,10,10,19.9489,-1.1851,3.7046,5.0000,0.1000,0.6500,46,,0
623.4802,630.3182,744.1169,700,750,16,2,1,6,0,10,10,-6.8381,-15.6828,-8.3189,3.0000,0.1000,0.6500,47,,0
644.1137,638.0611,744.1169,700,750,16,2,1,6,0,10,10,6.0526,3.3878,-8.3189,3.0000,0.1000,0.6500,47,,0
638.7141,641.4622,744.1169,700,750,16,2,1,6,0,10,10,-2.7482,-0.4701,-8.3189,3.0000,0.1000,0.6500,47,,0
636.3409,647.1857,744.1169,700,750,16,2,1,6,0,10,10,-10.8448,2.0649,-8.3189,3.0000,0.1000,0.6500,47,,0
671.7296,662.8201,744.1169,700,750,16,2,1,6,0,10,10,8.9095,12.3335,-8.3189,3.0000,0.1000,0.6500,47,,0
665.3888,684.2764,744.1169,700,750,16,2,1,6,0,10,10,-18.8877,19.1326,-8.3189,3.0000,0.1000,0.6500,47,,0
743.3799,679.5571,744.1169,700,750,16,2,1,6,1,10,10,-0.7370,-5.7021,-8.3189,3.0000,0.1000,0.6500,47,,0
687.0519,690.4233,744.1169,700,750,16,2,1,6,0,10,10,-3.3713,9.5885,-8.3189,3.0000,0.1000,0.6500,47,,0
676.9049,685.8590,752.9982,700,750,16,2,1,6,0,10,10,-8.9542,-5.1628,5.9398,4.5000,0.1000,0.6500,48,,0
665.9923,679.5863,752.9982,700,750,16,2,1,6,0,10,10,-13.5940,-7.1566,5.9398,4.5000,0.1000,0.6500,48,,0
683.4965,696.9636,752.9982,700,750,16,2,1,6,0,10,10,-13.4671,16.1015,5.9398,4.5000,0.1000,0.6500,48,,0
710.8050,704.8297,752.9982,700,750,16,2,1,6,0,10,10,5.9753,7.6763,5.9398,4.5000,0.1000,0.6500,48,,0
709.1625,716.0198,752.9982,700,750,16,2,1,6,0,10,10,-6.8573,11.4920,5.9398,4.5000,0.1000,0.6500,48,,0
743.2355,736.1703,752.9982,700,750,16,2,1,6,0,10,10,7.0652,21.1518,5.9398,4.5000,0.1000,0.6500,48,,0
743.1864,742.4951,752.9982,700,750,16,2,1,6,1,10,10,-9.8119,8.5854,5.9398,4.5000,0.1000,0.6500,48,,0
759.9996,759.1908,752.9982,700,750,16,2,1,6,0,10,10,0.8088,19.3517,5.9398,4.5000,0.1000,0.6500,48,,0
775.5486,765.7108,745.9140,700,750,16,2,1,5,0,10,10,9.8378,10.2194,-5.5851,4.5000,0.1000,0.6500,49,,0
775.1275,758.1991,745.9140,700,750,16,2,1,5,0,10,10,16.9284,-3.4048,-5.5851,4.5000,0.1000,0.6500,49,,0
764.8534,756.1013,745.9140,700,750,16,2,1,5,0,10,10,8.7520,1.5397,-5.5851,4.5000,0.1000,0.6500,49,,0
767.1853,759.2024,745.9140,700,750,16,2,1,5,0,10,10,7.9829,6.6074,-5.5851,4.5000,0.1000,0.6500,49,,0
749.8118,745.6363,745.9140,700,750,16,2,1,5,0,10,10,4.1755,-9.8659,-5.5851,4.5000,0.1000,0.6500,49,,0
745.6094,742.2756,745.9140,700,750,16,2,1,5,1,10,10,-0.3046,-0.5084,-5.5851,4.5000,0.1000,0.6500,49,,0
740.5705,743.2368,745.9140,700,750,16,2,1,5,0,10,10,-2.6663,3.6034,-5.5851,4.5000,0.1000,0.6500,49,,0
